name,category,lat,lon,brand,address,website,phone
Grill & Pasta,cafe,1.3722892,103.8290509,,Jalan Leban,,+6590109214
The Tea Party,cafe,1.2994266,103.7752657,,,,
Coffee Express,cafe,1.3695931,103.9572551,,,,
KPT,cafe,1.3703592,103.9581207,,,,
Starbucks,cafe,1.4479064,103.8194535,Starbucks,"Sun Plaza, 30 Sembawang Drive,",https://www.starbucks.com/,+65 6910 1307
Bistro Lab,cafe,1.3438352,103.9318335,,,,
Starbucks,cafe,1.3388938,103.705622,Starbucks,Jurong West Central 3 #03-52/52A Jurong Point,,
Coffee Shops,cafe,1.3066948,103.8003488,,,,
Killiney Kopitiam,cafe,1.3138534,103.9889459,,,,
Temptations Food & Snacks,cafe,1.314404,103.988834,,,,
Pines Cafe,cafe,1.3344354,103.8427357,,,,
,cafe,1.3405679,103.7047998,,,,
"Café@Moberly, Student Hub@Moberly",cafe,1.3080582,103.7784074,,,,
Starbucks,cafe,1.3064544,103.8324156,Starbucks,Scotts Road,https://www.starbucks.com.sg/,+65 6736 4315
Coffee Club,cafe,1.3050836,103.8312388,,,,
Coastal Rhythm,cafe,1.3056033,103.9317231,,East Coast Parkway,http://www.facebook.com/CoastalRhythm,+65 66363705
The Coffee Bean & Tea Leaf,cafe,1.2512356,103.8177296,The Coffee Bean & Tea Leaf,,,
Starbucks,cafe,1.3055489,103.7728511,Starbucks,College Avenue West,,+65 6659 6081
The Royals Bistro,cafe,1.3037933,103.7738694,,,,
Starbucks,cafe,1.3019206,103.849799,Starbucks,Wilkie Road,,
The Coffee Bean & Tea Leaf,cafe,1.3875539,103.8692488,The Coffee Bean & Tea Leaf,"Seletar Rd, Greenwich V",,
Toast Box,cafe,1.3875441,103.8691857,,"1 Seletar Rd, Greenwich V",,
The Coffee Bean & Tea Leaf,cafe,1.3308411,103.7957118,The Coffee Bean & Tea Leaf,"1 Fifth Avenue, Guthrie House",https://www.coffeebean.com.sg/,
Cheers,cafe,1.3096411,103.7771748,,,,
Starbucks,cafe,1.3095202,103.7769601,Starbucks,"Dover Road, Food Court 5,",,
Starbucks,cafe,1.2826991,103.8653995,Starbucks,,,
Cafe Hotshot,cafe,1.3083429,103.7799025,,,,
Nanyang Old Coffee,cafe,1.2818086,103.8448952,,South Bridge Road,https://nanyangoldcoffee.com/,+65 6100 3450
Starbucks,cafe,1.306993,103.828628,Starbucks,,,
s(he)brews café,cafe,1.2992209,103.801392,,Commonwealth Avenue,,
Toby's Estate,cafe,1.2899337,103.8374006,Toby's Estate,Rodyk Street,https://www.tobysestate.com.sg/,+6566367629
Kith Cafe,cafe,1.2897265,103.8380311,,,,
The Coffee Bean & Tea Leaf,cafe,1.3064522,103.828494,The Coffee Bean & Tea Leaf,"Orchard Road, #01-45/46, Forum The Shopping Mall",https://www.coffeebean.com.sg/,
Earlybird,cafe,1.3028912,103.8581886,,Jalan Pinang,,6298 2420
White Rabbit Cafe,cafe,1.2906084,103.8451839,,,,
Cafe O,cafe,1.2998702,103.8548425,,Victoria Street,,
Starbucks,cafe,1.4352133,103.7868133,Starbucks,South Woodlands Drive,,
Starbucks,cafe,1.4368039,103.7866249,Starbucks,"Woodlands Avenue 2, #01-7/8/15",,
Starbucks,cafe,1.3799583,103.7641858,Starbucks,,,
Flock Café,cafe,1.2835291,103.8302138,,Moh Guan Terrace,,
NTUC Foodfare,cafe,1.3096712,103.7685046,,Clementi Avenue 1,,
One More Bread,cafe,1.3099436,103.7686452,,,,
,cafe,1.3019245,103.7718,,,,
Ya Kun Kaya Toast,cafe,1.3002472,103.8559122,Ya Kun Kaya Toast,,,
Wimbly Lu,cafe,1.347443,103.8675719,,,,
Zebra Cafe,cafe,1.4007235,103.7894548,,,,
Starbucks,cafe,1.2775874,103.8472839,Starbucks,Robinson Road,,
The Coffee Bean & Tea Leaf,cafe,1.2944378,103.7839807,The Coffee Bean & Tea Leaf,"Lower Kent Ridge Road, National University Hospital",,
Coffee Shop,cafe,1.2833675,103.8156713,,Bukit Merah Central,,
Coffee Shop,cafe,1.283037,103.8166311,,,,
Starbucks,cafe,1.256334,103.820019,Starbucks,"Sentosa Gateway, Universal Studios Singapore",,+65 6910 1223
Starbucks,cafe,1.3129222,103.9254991,Starbucks,Jalan Jamal,,
Hawker Centre,cafe,1.3412375,103.8451825,,,,
Cedele,cafe,1.299213,103.7873899,,,,
The Coffee Bean & Tea Leaf,cafe,1.3330425,103.7745425,The Coffee Bean & Tea Leaf,"535 Clementi Road, Ngee Ann Polytechnic",,
Starbucks,cafe,1.2887554,103.8468344,Starbucks,,,
The Coffee Bean & Tea Leaf,cafe,1.351395,103.8616273,The Coffee Bean & Tea Leaf,,,
The Audacious Cakery,cafe,1.2774171,103.839582,,Everton Park,http://theaudaciouscakery.com/,+65 6223 3047
Toast Box,cafe,1.3081278,103.8622322,Toast Box,French Road,,+65 6291 2016
BLK 815 Coffee Shop,cafe,1.345268,103.6960335,,,,
Blk 851 Coffee Shop,cafe,1.3467079,103.6927317,,Jurong West Street 81,,
Cedele,cafe,1.2745671,103.800271,,,,
Toast Box,cafe,1.332407,103.743168,,,,
,cafe,1.3421059,103.6928313,,,,
The Reading Room,cafe,1.2790186,103.8405488,,Bukit Pasoh Road,https://www.facebook.com/TheReadingRoom.com.sg,+65 6220 9019
One 2 Drink,cafe,1.310709,103.8607693,,Horne Road,,
Chye Seng Huat Hardware,cafe,1.3115727,103.8603282,,Tyrwhitt Road,https://cshhcoffee.com/,+65 6396 0609
Toast Box,cafe,1.3341442,103.8895358,Toast Box,Tai Seng Street,,
Toast Box,cafe,1.3337232,103.7767091,,,,
Costa,cafe,1.2933422,103.8528838,Costa,,,
The Coffee Bean & Tea Leaf,cafe,1.3762151,103.9556357,The Coffee Bean & Tea Leaf,"1 Pasir Ris Close, E! Hub @Downtown East",,
McCafé,cafe,1.3769504,103.9551804,McCafé,,,
De Riya,cafe,1.3133782,103.8994784,,Joo Chiat Road,,+6564405792
JC Coffee Houzz,cafe,1.3128264,103.9000546,,Joo Chiat Road,,
Samsim Vietnam Cafe,cafe,1.3110415,103.9013242,,Joo Chiat Road,,
Toast Box,cafe,1.2873392,103.8050829,Toast Box,"321 Alexandra Road, Alexandra Central",,
Starbucks,cafe,1.2888107,103.8052495,Starbucks,"370 Alexandra Road, Anchorpoint Shopping Centre,",,
Starbucks,cafe,1.3015253,103.8569123,Starbucks,North Bridge Road,,
The Coffee Bean & Tea Leaf,cafe,1.3395564,103.7070854,The Coffee Bean & Tea Leaf,Jurong West Central 2,,
Koi Express,cafe,1.3387659,103.7061742,,,,
Starbucks,cafe,1.3054958,103.7877447,Starbucks,Rochester Park,https://www.starbucks.com/,+65 6684 8538
Delifrance,cafe,1.3174393,103.7858139,,Holland Road,,
Jimmy Monkey Cafe & Bar,cafe,1.3018978,103.7902619,,One-North Gateway,https://www.jimmymonkey.com/,+65 6777 8470
Toast Box,cafe,1.3444972,103.9323727,Toast Box,,,
Percolate,cafe,1.3281295,103.935215,,,,
Coffee-Hugg,cafe,1.2795459,103.8472103,,McCallum Street,,
Sarnie's Cafe,cafe,1.2816102,103.8480052,,Telok Ayer Street,https://www.sarniescafe.com/,+65 6224 6091
Good Morning Nanyang Cafe,cafe,1.2836704,103.8437169,,Pagoda Street,,+65 9836 2891
Cafe3,cafe,1.2802624,103.840749,,Teo Hong Road,,+65 6224 9368
Eight Cafe & Bar,cafe,1.27877,103.8409466,,Bukit Pasoh Road,http://www.eightcafebar.com/,+65 6220 4513
Bread & Hearth Artisinal Bakery Cafe,cafe,1.279998,103.8416049,,Keong Saik Road,http://breadandhearth.com/,+65 6534 7800
The New Harbor Cafe And Bar,cafe,1.2778481,103.8435064,,Tanjong Pagar Road,,+65 6226 2657
PS Cafe,cafe,1.2806518,103.8463297,,Ann Siang Road,https://www.pscafe.com/pscafe-at-ann-siang-hill-park/,+65 6222 3143
Vanilla Bar and Cafe,cafe,1.2817131,103.8477241,,Boon Tat Street,http://www.vanillacafe.com.sg/,+65 6423 0366
Café Insadong,cafe,1.2817757,103.8451344,,South Bridge Road,,+65 8533 2003
Blue Mist Cafe,cafe,1.2769673,103.8432327,,,http://www.facebook.com/BLUEMISTCafe,+65 6220 1820
Tuxedo,cafe,1.2760366,103.8435529,,Gopeng Street,,
5 The Moments Cafe,cafe,1.278066,103.8438142,,Tanjong Pagar Road,http://www.5themoments.com/,+65 6222 5337
Drury Lane,cafe,1.2782815,103.8435791,,Tanjong Pagar Road,http://www.drurylane.sg/,+65 6222 6698
Yuen Yeung,cafe,1.2797635,103.8427965,,Neil Road,,
Qafe by Night,cafe,1.2795007,103.8440883,,Tanjong Pagar Road,,
Ardent's Cafe Bar,cafe,1.2796764,103.8423536,,Neil Road,,
fieldnotes,cafe,1.2797824,103.8428436,,Neil Road,,+65 65399781
May Wong's Cafe,cafe,1.2797301,103.8423784,,Neil Road,https://www.homeofthebluespin.com/,+65 6423 9232
ReStore,cafe,1.2776397,103.8433965,,Tanjong Pagar Road,http://restoreliving.blogspot.sg/,+65 6222 3510
KOI Thé,cafe,1.3072164,103.7901223,,North Buona Vista Road,,+65 6779 5643
Strangers' Reunion Waffles,cafe,1.2769715,103.8363345,,Kampong Bahru Road,https://www.facebook.com/StrangersReunion/,+65 6222 4869
Artisan Boulangerie Co,cafe,1.2783661,103.8508048,,Marina View,https://artisanbakery.com.sg/,+65 6844 9907
Dimbulah (Market Street),cafe,1.2822928,103.8504676,,Market Street,https://dimbulahcoffee.com/,
Starbucks,cafe,1.2811501,103.8510261,Starbucks,Raffles Quay,https://www.starbucks.com.sg/,+65 6534 8041
Starbucks,cafe,1.2781237,103.8504885,Starbucks,Marina View,https://www.starbucks.com.sg/,+65 6844 9880
Baker & Cook,cafe,1.3363877,103.7681279,,Eng Kong Terrace,https://www.bakerandcook.biz/blogs/locations/coming-soon-1,+65 6219 3220
Baker And Cook,cafe,1.3115635,103.7966535,,Jalan Merah Saga,,+65 6472 0998
Gastronomia,cafe,1.3105871,103.7964405,,,,
Toast Box,cafe,1.2793273,103.8509999,Toast Box,Marina View,https://www.toastbox.com.sg/,+65 6636 0435
Craftsmen Coffee,cafe,1.3130468,103.9233966,,,,
baker & cook,cafe,1.3209325,103.9243106,,Swan Lake Avenue,https://www.bakerandcook.biz/,
Dutch Colony Coffee Co.,cafe,1.3142525,103.9195276,,Frankel Avenue,,
Paris Baguette,cafe,1.3562344,103.9893282,Paris Baguette,,,
Starbucks,cafe,1.3613131,103.9904139,Starbucks,,,
Kaffe & Tiast,cafe,1.3541873,103.9884154,,,,
1983 Cafe Nanyang,cafe,1.3564685,103.9897371,,,,
The Tastemaker Store,cafe,1.2891012,103.8284699,,,,
Starbucks,cafe,1.3469027,103.6801219,Starbucks,Nanyang Drive,,
Geláre,cafe,1.3469695,103.680847,,Nanyang Avenue,,
Coffee Faculty,cafe,1.3441917,103.6804846,,"50 Nanyang Avenue, Nanyang Technological University",,
Art Pastry @ ADM,cafe,1.3496947,103.6838395,,,,
Ya Kun Kaya Toast,cafe,1.3793713,103.7645441,Ya Kun Kaya Toast,,,
Li-Ho,cafe,1.3799561,103.7644596,,,,
Mr Bean,cafe,1.3801583,103.7643445,,,,
Fun Toast,cafe,1.3799401,103.7605089,,Woodlands Road,https://www.funtoast.com.sg/,+65 6612 1736
Vernacular Coffee,cafe,1.3101303,103.881877,,Guillemard Road,,
Koi Cafe,cafe,1.429839,103.8362533,,Yishun Central 1,,
Mr Bean,cafe,1.3844797,103.7443488,,,,
KOI Thé,cafe,1.3844745,103.7443915,,,,
Starbucks,cafe,1.3631363,103.7645182,Starbucks,Hillview Rise,,
La Marelle,cafe,1.3013591,103.8597348,,,,
DC Comics Super Heroes Cafe,cafe,1.2858906,103.8602153,,,,
ToMo Cafe,cafe,1.351474,103.8353851,,Upper Thomson Road,https://tomocafe.sg/,
Habitat Coffee,cafe,1.3527826,103.8345094,,Upper Thomson Road,https://habitatcoffee.com.sg/,+6564562567
Joe & Dough,cafe,1.3004616,103.8398377,,,,
Spinelli,cafe,1.2971068,103.7776255,,,,
(Working Title),cafe,1.3029196,103.8519556,,McNally Street,https://www.lowercase.sg/,
Chock Full of Beans,cafe,1.3894615,103.9873065,,Changi Village Road,,
Mahmud’s Tandoor,cafe,1.3023348,103.8596039,,Kandahar Street,,
Symmetry cafe,cafe,1.3039089,103.8592205,,Jalan Kubor,,
(working title),cafe,1.3008318,103.8596674,,Arab Street,,
Foot code,cafe,1.3285419,103.6940775,,Kian Teck Avenue,,
Cafeteria,cafe,1.3480225,103.7435784,,,,
Starbucks,cafe,1.332626,103.8488573,Starbucks,"Lorong 6 Toa Payoh #01-14, Singapore",,
ABC,cafe,1.297934,103.8384054,,,,
Tampines Fruit,cafe,1.3486741,103.9338518,,,,
Starbucks,cafe,1.2900978,103.8497951,Starbucks,North Bridge Road,,
Tolido's Espresso Nook,cafe,1.3045344,103.8608683,,Crawford Lane,,66480178
The Coffee Bean & Tea Leaf,cafe,1.3011048,103.9129616,The Coffee Bean & Tea Leaf,East Coast Parkway,https://www.coffeebean.com.sg/,64444325
太平洋咖啡,cafe,1.2780525,103.8458152,太平洋咖啡,,,
crossroads cafe,cafe,1.3053756,103.8325055,,,,
J town cafe,cafe,1.3018514,103.8385006,,,,
Simply Bread,cafe,1.3306316,103.7957476,,Fifth Avenue,https://simplybread.oddle.me/en_SG,
Hoshino Coffee,cafe,1.3107294,103.796078,,,https://www.hoshinocoffee.com.sg/,
Provence,cafe,1.3105772,103.7960538,,,http://www.provence.com.sg,
,cafe,1.3104358,103.7960435,,,,
Awfully Chocolate,cafe,1.3118768,103.794393,,,,
Crystal Jade Kitchen,cafe,1.3109786,103.7952993,,,,
Kyushu Pancake 九州パンケーキ,cafe,1.3102849,103.7947402,,Lorong Liput,,
Project Acai,cafe,1.3103929,103.7948246,,,https://www.project-acai.com/,
British Indian Curry Hut,cafe,1.3116797,103.7947452,,Lorong Mambong,,
Tai Cheong Bakery,cafe,1.3106391,103.7950082,,Lorong Liput,https://www.taicheong.com.sg/,+65 9828 1954
Mr. Bean,cafe,1.3115705,103.7782739,,,,
Cafe Agora,cafe,1.3074598,103.7726323,,,,
,cafe,1.3294941,103.652156,,,,
Cafe,cafe,1.2842964,103.8653867,,,,
Children's Garden Cafe,cafe,1.2835683,103.8673172,,,http://m.gardensbythebay.com.sg/en.html,
Nylon Coffee Roasters,cafe,1.276814,103.839832,,,,
Starbucks,cafe,1.2895616,103.7900452,Starbucks,,,
Inuka Cafe,cafe,1.4045831,103.7906672,,Mandai Lake Road,,
The Bakery Chef,cafe,1.2841293,103.816035,,Jalan Bukit Merah Central,,
Hill Street Coffee Shop,cafe,1.2813406,103.8643324,,,,
The Coffee Bean & Tea Leaf,cafe,1.3618865,103.9893432,The Coffee Bean & Tea Leaf,"80 Airport Boulevard, Singapore Changi Airport Terminal 1,  Departure/Transit Lounge West",,
618 Sim Carrot Cake,cafe,1.4187636,103.835592,,Yishun Ring Road,,
Bricco Cafe,cafe,1.362967,103.989182,,,,
The Coffee Bean & Tea Leaf,cafe,1.2995881,103.8540795,The Coffee Bean & Tea Leaf,Victoria Street,,+65 6253 0653
Tuas South Canteen,cafe,1.2951382,103.6267659,,,,
Hong Yun Eating House,cafe,1.3078767,103.6314687,,Tuas South Street 2,,
Han's Cafe & Cake House,cafe,1.3273019,103.6780283,,,,
Hong Yun Eating House,cafe,1.3079374,103.6314883,,,,
,cafe,1.2978701,103.8146081,,,,
D'life - Vegetarian,cafe,1.3516267,103.7256019,,,,+65 64250128
Starbucks,cafe,1.3011829,103.8367385,Starbucks,"Grange Road, #01-K1 Cathay Cineleisure Orchard",,
Common Man Roasters,cafe,1.2918513,103.8384068,,,,
The Coffee Academics,cafe,1.3059,103.8328705,,,,
Stokedi,cafe,1.2877723,103.7904988,,Science Park Drive,,
Baker & Cook,cafe,1.3238966,103.7967709,,Namly Place,https://www.bakerandcook.biz/,+65 6466 2208
Kopifellas,cafe,1.2878384,103.7904984,,Science Park Drive,,
LIN LIN VEGETARIAN DELIGHT,cafe,1.328853,103.9311895,,,,
Maison Kayser Raffles Place,cafe,1.2849337,103.849759,,Chulia Street,http://maison-kayser.com.sg/,+65 6636 3672
Hong Kee Roasted Chicken/Duck Rice,cafe,1.317169,103.8785396,,Sims Drive,,
Boost,cafe,1.3798455,103.7644037,,,,
Hoshino Coffee,cafe,1.2947768,103.8600591,,,,
St. Marc Cafe,cafe,1.2918626,103.8566343,,Raffles Boulevard,,
The Coffee Bean & Tea Leaf,cafe,1.2919551,103.8564828,The Coffee Bean & Tea Leaf,Raffles Boulevard,,
Toast Box,cafe,1.2928749,103.8534123,Toast Box,"13 Stamford Road, Capitol Tower",,
The Coffee Bean & Tea Leaf,cafe,1.2933446,103.8595234,The Coffee Bean & Tea Leaf,"Raffles Boulevard, #01-106 Millenia Walk",,
KOI Cafe,cafe,1.2932793,103.8596863,,,,
Paris Baguette,cafe,1.2933107,103.8532182,Paris Baguette,North Bridge Road Raffles City,,
Starbucks,cafe,1.2921569,103.8556952,Starbucks,One Raffles Link,https://www.starbucks.com.sg/,+65 6910 1299
KOI Express,cafe,1.2935738,103.853047,,Raffles City,,
The Coffee Bean & Tea Leaf,cafe,1.3033634,103.8358767,The Coffee Bean & Tea Leaf,,,
Starbucks,cafe,1.3049283,103.8233479,Starbucks,Tanglin Road,https://www.starbucks.com.sg/,
Starbucks,cafe,1.2807203,103.8539014,Starbucks,Marina Boulevard #B2-38-36,,
The Coffee Bean & Tea Leaf,cafe,1.2805661,103.8533696,The Coffee Bean & Tea Leaf,"Marina Blvd, #B2-10 Marina Bay Link Mall",,
Dimbulah,cafe,1.2803268,103.8543674,,,,
BreadTalk,cafe,1.2798102,103.8529634,BreadTalk,,,
The Mad Men Attic Bar,cafe,1.2862122,103.8488398,,,,
,cafe,1.2925631,103.794937,,,,
Toast Box,cafe,1.3202983,103.8434069,Toast Box,,,
Starbucks,cafe,1.2551352,103.8177459,Starbucks,,,
My Awesome Cafe,cafe,1.2801306,103.847118,,,http://myawesomecafe.com,+65 6222 2007
The Populus Coffee and Food Co,cafe,1.278196,103.8406988,,,http://thepopuluscafe.com,+6566358420
Ya Kun Kaya Toast,cafe,1.3564289,103.9865056,Ya Kun Kaya Toast,T3 Basement Drive,https://www.changiairport.com/en/shop-and-dine/dining/ya-kun-kaya-toast-family-cafe.html,+65 6241 4341
Bingki Korean bingsu dessert,cafe,1.2772559,103.8428716,,,,
Fuel Plus,cafe,1.2698155,103.8147922,,,,
Ah Chew Desserts,cafe,1.2979987,103.8563582,,Seah Street,,
Ah May Cafe,cafe,1.2982678,103.856838,,,,
Burp,cafe,1.3079528,103.8953721,,Tanjong Katong Road,,
NunSongYee Korean Dessert Cafe,cafe,1.3069127,103.8954533,,Tanjong Katong Road,http://www.nunsongyee.sg/,
with a pinch of salt,cafe,1.3064814,103.8959055,,Tanjong Katong Road,http://www.withapinchofsalt.com.sg/,
YY Kafei Dian,cafe,1.2961147,103.8558237,,Beach Road,,
Rocky Master,cafe,1.2964888,103.8543364,,,https://www.rockymaster.com.sg/,
Starbucks,cafe,1.2745103,103.8002586,Starbucks,Pasir Panjang Road Mapletree Business City #02-11,,
Rocky Masters,cafe,1.3023978,103.7932515,,Biomedical Grove,,
Coffee Hive,cafe,1.3022823,103.793566,,Biomedical Grove,,
Coffee Culture,cafe,1.3042209,103.7923946,,Biopolis Way,,
Nanyang Old Coffee,cafe,1.3024031,103.7925841,,Biopolis Street,,
Hungrywich,cafe,1.302691,103.7925356,,Biopolis Street,,
Starbucks,cafe,1.3031953,103.7919503,Starbucks,,,
O'Briens,cafe,1.3036094,103.7924537,O'Briens,,,
Meat & Greens,cafe,1.3022111,103.7930452,,,,
Mr Bean,cafe,1.3060918,103.7911369,,,,
Starbucks,cafe,1.3059696,103.7911477,Starbucks,,,
Heong Hock Cafe,cafe,1.329031,103.8869731,,,,
Co-op@NTU Cafe,cafe,1.3432489,103.6825786,,,,
Syed Cafe,cafe,1.3310465,103.9481504,,Bedok Road,,
Thai Table,cafe,1.3336878,103.9485209,,Upper Changi Road,,
D'zerts Cafe,cafe,1.33381,103.9488388,,Upper Changi Road,,
Killiney Kopitiam,cafe,1.2988102,103.8394544,,Killiney Road,,
TWG Tea,cafe,1.2848446,103.8599481,,,,
Penny University,cafe,1.308821,103.9111615,,East Coast Road,,
Udders & Kook,cafe,1.3133636,103.9276038,,Upper East Coast Road,,
Perle Noire,cafe,1.3133841,103.9277158,,Upper East Coast Road,,
Lelepot,cafe,1.3086334,103.9114305,,East Coast Road,,
Madnest,cafe,1.308611,103.9113547,,East Coast Road,,
Starbucks,cafe,1.2871106,103.8534479,Starbucks,,,
Cedele,cafe,1.3142004,103.9195506,,Frankel Avenue,,
Brew Maison,cafe,1.3195977,103.8272358,,,,
Fresh Fruits Lab,cafe,1.3186476,103.9095263,,Changi Road,https://www.ffl.com.sg/,+65 66776741
,cafe,1.3137267,103.8845512,,Geylang Road,,
Starbucks,cafe,1.315193,103.8944083,Starbucks,"Tanjong Katong Road, #01-17/18/19",,
Unicorn Kampung 1200,cafe,1.3145235,103.889916,,Geylang Road,,
Koi Cafe,cafe,1.3782411,103.7627567,,,,
Fun Toast,cafe,1.3727459,103.893872,,Hougang Avenue 10,,
JC Don Cafe & Bar,cafe,1.3121146,103.9111364,,Telok Kurau Court,,
Hello Arigato,cafe,1.3094425,103.9022742,,Joo Chiat Road,,
Dickson Nasi Lemak,cafe,1.3093344,103.9023602,,Joo Chiat Road,,
Kings Cart Coffee Factory,cafe,1.3091015,103.9023871,,Joo Chiat Road,,
The Cider Pit,cafe,1.3090259,103.902448,,Joo Chiat Road,,
Mellvin Coffee Shop,cafe,1.3084882,103.9029579,,Joo Chiat Road,,
Micro Bread & Co.,cafe,1.3053163,103.9037727,,East Coast Road,,
Starbucks,cafe,1.3783787,103.7627101,Starbucks,"Petir Road, #B1 – 28/29/30 Hillion Mall",,
Tuk Tuk Cha,cafe,1.3785933,103.7636183,,,,
Ya Kun Kaya Toast,cafe,1.3783047,103.7626833,Ya Kun Kaya Toast,"17 Petir Road, Hillion Mall",https://app.yakun.com,+65 6265 9144
Olsen Bakehouse,cafe,1.3096307,103.9023246,,Joo Chiat Road,,
MooLooLaBar,cafe,1.3041777,103.9024992,,East Coast Road,,
C&L Cafe,cafe,1.3335084,103.8923394,,Ubi Avenue 4,,
GHK Food House,cafe,1.2791337,103.8283485,,Jalan Bukit Merah,,
Ice Edge Cafe,cafe,1.3621379,103.8852584,,Simon Road,,
Mad Cow cafe,cafe,1.3735278,103.8377916,,,,
The Nook,cafe,1.2821093,103.8195696,,Henderson Road,,
Starbucks,cafe,1.3236266,103.8103227,Starbucks,Coronation Road,,
Atlas Coffee House,cafe,1.3229369,103.8120098,,Duke's Road,,
Partea,cafe,1.332037,103.882721,,MacPherson Road,,
Yong Fu Coffee Shop,cafe,1.3389921,103.8860514,,Jalan Bunga Rampai,,
Hyde & Co,cafe,1.3038412,103.8599324,,,,+6566355785
Two Tall Trees,cafe,1.3652584,103.8661529,,Kensington Park Road,,
Woody Family Cafe,cafe,1.458145,103.8377391,,Andrews Terrace,,
Starbucks,cafe,1.2850987,103.8498255,Starbucks,Chulia Street #01-01A/01B OCBC Centre East,,
Dimbulah,cafe,1.2737664,103.8445951,,Anson Road,,
The Coffee Bean & Tea Leaf,cafe,1.2758765,103.8462919,The Coffee Bean & Tea Leaf,"#01-32 Anson Rd, International Plaza",,
